fact_finance_id,date_key,company_key,fin_type_key,metric_key,value
2155,20130930,1,1,27,0.0
2156,20130630,1,1,27,0.0
2157,20130331,1,1,27,0.0
2158,20121231,1,1,27,0.0
2159,20120930,1,1,27,0.0
2160,20120630,1,1,27,0.0
2161,20120331,1,1,27,0.0
2162,20111231,1,1,27,0.0
2163,20110930,1,1,27,0.0
2164,20110630,1,1,27,0.0
2165,20110331,1,1,27,0.0
2166,20101231,1,1,27,0.0
2167,20100930,1,1,27,0.0
2168,20100630,1,1,27,0.0
2169,20100331,1,1,27,0.0
2170,20091231,1,1,27,0.0
2171,20090930,1,1,27,0.0
2172,20090630,1,1,27,0.0
2173,20090331,1,1,27,0.0
2174,20081231,1,1,27,0.0
2175,20080930,1,1,27,0.0
2176,20080630,1,1,27,0.0
2177,20080331,1,1,27,0.0
2178,20071231,1,1,27,0.0
2179,20070930,1,1,27,0.0
2180,20070630,1,1,27,0.0
2181,20070331,1,1,27,0.0
2182,20061231,1,1,27,0.0
2183,20060930,1,1,27,0.0
2184,20060630,1,1,27,0.0
2185,20060331,1,1,27,0.0
2186,20051231,1,1,27,0.0
2187,20050930,1,1,27,0.0
2188,20250930,1,1,28,297226000000.0
2189,20250630,1,1,28,275760000000.0
2190,20250331,1,1,28,262628000000.0
2191,20241231,1,1,28,245084000000.0
2192,20240930,1,1,28,235317000000.0
2193,20240630,1,1,28,226033000000.0
2194,20240331,1,1,28,219770000000.0
2195,20231231,1,1,28,211247000000.0
2196,20230930,1,1,28,205647000000.0
2197,20230630,1,1,28,200884000000.0
2198,20230331,1,1,28,196625000000.0
2199,20221231,1,1,28,195563000000.0
2200,20220930,1,1,28,196220000000.0
2201,20220630,1,1,28,196845000000.0
2202,20220331,1,1,28,195221000000.0
2203,20211231,1,1,28,191484000000.0
2204,20210930,1,1,28,183782000000.0
2205,20210630,1,1,28,176939000000.0
2206,20210331,1,1,28,170580000000.0
2207,20201231,1,1,28,163401000000.0
2208,20200930,1,1,28,155567000000.0
2209,20200630,1,1,28,151681000000.0
2210,20200331,1,1,28,151068000000.0
2211,20191231,1,1,28,152122000000.0
2212,20190930,1,1,28,147125000000.0
2213,20190630,1,1,28,145346000000.0
2214,20190331,1,1,28,138720000000.0
2215,20181231,1,1,28,134885000000.0
2216,20180930,1,1,28,128405000000.0
2217,20180630,1,1,28,121282000000.0
2218,20180331,1,1,28,120008000000.0
2219,20171231,1,1,28,113247000000.0
2220,20170930,1,1,28,118237000000.0
2221,20170630,1,1,28,111505000000.0
2222,20170331,1,1,28,109420000000.0
2223,20161231,1,1,28,105131000000.0
2224,20160930,1,1,28,99798000000.0
2225,20160630,1,1,28,94737000000.0
2226,20160331,1,1,28,91168000000.0
2227,20151231,1,1,28,89223000000.0
2228,20150930,1,1,28,85969000000.0
2229,20150630,1,1,28,81990000000.0
2230,20150331,1,1,28,79292000000.0
2231,20141231,1,1,28,75706000000.0
2232,20140930,1,1,28,70949000000.0
2233,20140630,1,1,28,68136000000.0
2234,20140331,1,1,28,64714000000.0
2235,20131231,1,1,28,61262000000.0
2236,20130930,1,1,28,57886000000.0
2237,20130630,1,1,28,54916000000.0
2238,20130331,1,1,28,51688000000.0
2239,20121231,1,1,28,48342000000.0
2240,20120930,1,1,28,45456000000.0
2241,20120630,1,1,28,43280000000.0
2242,20120331,1,1,28,40495000000.0
2243,20111231,1,1,28,37605000000.0
2244,20110930,1,1,28,34901000000.0
2245,20110630,1,1,28,32172000000.0
2246,20110331,1,1,28,29666000000.0
2247,20101231,1,1,28,27868000000.0
2248,20100930,1,1,28,25324000000.0
2249,20100630,1,1,28,23158000000.0
2250,20100331,1,1,28,21949000000.0
2251,20091231,1,1,28,20082078000.0
2252,20090930,1,1,28,18107978000.0
2253,20090630,1,1,28,16469003000.0
2254,20090331,1,1,28,14984458000.0
2255,20081231,1,1,28,13561630000.0
2256,20080930,1,1,28,13179188000.0
2257,20080630,1,1,28,11889249000.0
2258,20080331,1,1,28,10641858000.0
2259,20071231,1,1,28,9334772000.0
2260,20070930,1,1,28,8123478000.0
2261,20070630,1,1,28,7053489000.0
2262,20070331,1,1,28,6128368000.0
2263,20061231,1,1,28,5133314000.0
2264,20060930,1,1,28,4102597000.0
2265,20060630,1,1,28,3369236000.0
2266,20060331,1,1,28,2648159000.0
2267,20051231,1,1,28,2055868000.0
2268,20050930,1,1,28,1683660000.0
2269,20250930,1,1,29,30124500000.0
2270,20250630,1,1,29,12104000000.0
2271,20250331,1,1,29,86725000000.0
2272,20241231,1,1,29,84800000000.0
2273,20240930,1,1,29,82030000000.0
2274,20240630,1,1,29,79732000000.0
2275,20240331,1,1,29,77913000000.0
2276,20231231,1,1,29,76534000000.0
2277,20230930,1,1,29,74591000000.0
2278,20230630,1,1,29,72248000000.0
2279,20230331,1,1,29,70269000000.0
2280,20221231,1,1,29,68184000000.0
2281,20220930,1,1,29,66258000000.0
2282,20220630,1,1,29,64402000000.0
2283,20220331,1,1,29,62832000000.0
2284,20211231,1,1,29,61774000000.0
2285,20210930,1,1,29,61193000000.0
2286,20210630,1,1,29,60436000000.0
2287,20210331,1,1,29,59436000000.0
2288,20201231,1,1,29,58510000000.0
2289,20200930,1,1,29,57307000000.0
2290,20200630,1,1,29,55937000000.0
2291,20200331,1,1,29,53688000000.0
2292,20191231,1,1,29,50552000000.0
2293,20190930,1,1,29,49040000000.0
2294,20190630,1,1,29,47937000000.0
2295,20190331,1,1,29,46532000000.0
2296,20181231,1,1,29,45049000000.0
2297,20180930,1,1,29,43111000000.0
2298,20180630,1,1,29,42243000000.0
2299,20180331,1,1,29,41487000000.0
2300,20171231,1,1,29,40247000000.0
2301,20170930,1,1,29,39609000000.0
2302,20170630,1,1,29,38509000000.0
2303,20170331,1,1,29,37698000000.0
2304,20161231,1,1,29,36307000000.0
2305,20160930,1,1,29,35337000000.0
2306,20160630,1,1,29,34293000000.0
2307,20160331,1,1,29,33695000000.0
2308,20151231,1,1,29,32982000000.0
2309,20150930,1,1,29,31864000000.0
2310,20150630,1,1,29,30722000000.0
2311,20150331,1,1,29,29527000000.0
2312,20141231,1,1,29,28767000000.0
2313,20140930,1,1,29,27948000000.0
2314,20140630,1,1,29,27111000000.0
2315,20140331,1,1,29,26652000000.0
2316,20131231,1,1,29,25922000000.0
2317,20130930,1,1,29,25004000000.0
2318,20130630,1,1,29,24334000000.0
2319,20130331,1,1,29,23429000000.0
2320,20121231,1,1,29,22835000000.0
2321,20120930,1,1,29,22204000000.0
2322,20120630,1,1,29,21357000000.0
2323,20120331,1,1,29,20795000000.0
2324,20111231,1,1,29,20264000000.0
2325,20110930,1,1,29,19697000000.0
2326,20110630,1,1,29,19216000000.0
2327,20110331,1,1,29,18804000000.0
2328,20101231,1,1,29,18235000000.0
2329,20100930,1,1,29,17435000000.0
2330,20100630,1,1,29,17109000000.0
2331,20100331,1,1,29,16171000000.0
2332,20091231,1,1,29,318000.0
2333,20090930,1,1,29,317000.0
2334,20090630,1,1,29,316000.0
2335,20090331,1,1,29,316000.0
2336,20081231,1,1,29,315000.0
2337,20080930,1,1,29,315000.0
2338,20080630,1,1,29,314000.0
2339,20080331,1,1,29,314000.0
2340,20071231,1,1,29,313000.0
2341,20070930,1,1,29,312000.0
2342,20070630,1,1,29,311000.0
2343,20070331,1,1,29,310000.0
2344,20061231,1,1,29,309000.0
2345,20060930,1,1,29,304000.0
2346,20060630,1,1,29,303000.0
2347,20060331,1,1,29,295000.0
2348,20051231,1,1,29,293000.0
2349,20050930,1,1,29,290000.0
2350,20250930,1,1,30,12203000000.0
2351,20250630,1,1,30,12198000000.0
2352,20250331,1,1,30,12291000000.0
2353,20241231,1,1,30,12348000000.0
2354,20240930,1,1,30,12419000000.0
2355,20240630,1,1,30,12495000000.0
2356,20240331,1,1,30,12527000000.0
2357,20231231,1,1,30,12602000000.0
2358,20230930,1,1,30,12696000000.0
2359,20230630,1,1,30,12609000000.0
2360,20230331,1,1,30,12823000000.0
2361,20221231,1,1,30,12947000000.0
2362,20220930,1,1,30,13097000000.0
2363,20220630,1,1,30,13238994042.0
2364,20220331,1,1,30,13351013992.0
2365,20211231,1,1,30,13449853947.0
2366,20210930,1,1,30,13530373911.0
2367,20210630,1,1,30,13592234000.0
2368,20210331,1,1,30,13641413861.0
2369,20201231,1,1,30,13659373853.0
2370,20200930,1,1,30,13717014513.0
2371,20200630,1,1,30,13740474503.0
2372,20200331,1,1,30,13845334461.0
2373,20191231,1,1,30,13903874438.0
2374,20190930,1,1,30,13963974414.0
2375,20190630,1,1,30,13999074400.0
2376,20190331,1,1,30,14017574392.0
2377,20181231,1,1,30,14017974392.0
2378,20180930,1,1,30,14077174369.0
2379,20180630,1,1,30,14064934374.0
2380,20180331,1,1,30,14102674358.0
2381,20171231,1,1,30,13892074443.0
2382,20170930,1,1,30,14074314370.0
2383,20170630,1,1,30,14070054371.0
2384,20170331,1,1,30,14040714383.0
2385,20161231,1,1,30,14004414398.0
2386,20160930,1,1,30,13968794412.0
2387,20160630,1,1,30,13936934425.0
2388,20160331,1,1,30,13986214405.0
2389,20151231,1,1,30,13940494423.0
2390,20150930,1,1,30,13886374445.0
2391,20150630,1,1,30,13829609073.0
2392,20150331,1,1,30,13789954484.0
2393,20141231,1,1,30,13769814492.0
2394,20140930,1,1,30,13764294494.0
2395,20140630,1,1,30,13727254509.0
2396,20140331,1,1,30,13704234518.0
2397,20131231,1,1,30,13640114543.0
2398,20130930,1,1,30,13569394572.0
2399,20130630,1,1,30,13533474586.0
2400,20130331,1,1,30,13466514613.0
2401,20121231,1,1,30,13399074640.0
2402,20120930,1,1,30,13332554666.0
2403,20120630,1,1,30,13231714707.0
2404,20120331,1,1,30,13205434717.0
2405,20111231,1,1,30,13160074735.0
2406,20110930,1,1,30,13097554760.0
2407,20110630,1,1,30,13041434783.0
2408,20110331,1,1,30,13055314777.0
2409,20101231,1,1,30,13021434791.0
2410,20100930,1,1,30,12895074841.0
2411,20100630,1,1,30,12899434840.0
2412,20100331,1,1,30,12904314838.0
2413,20091231,1,1,30,12886514845.0
2414,20090930,1,1,30,12789834884.0
2415,20090630,1,1,30,12741434903.0
2416,20090331,1,1,30,12688834924.0
2417,20081231,1,1,30,12700554919.0
2418,20080930,1,1,30,12711034915.0
2419,20080630,1,1,30,12720914911.0
2420,20080331,1,1,30,12695674921.0
2421,20071231,1,1,30,12648394940.0
2422,20070930,1,1,30,12663034934.0
2423,20070630,1,1,30,12618754952.0
2424,20070331,1,1,30,12594794962.0
2425,20061231,1,1,30,12381915047.0
2426,20060930,1,1,30,12422955030.0
2427,20060630,1,1,30,12401515039.0
2428,20060331,1,1,30,12164915134.0
2429,20051231,1,1,30,11033755586.0
2430,20050930,1,1,30,11586915365.0
2431,20250930,1,2,31,60977000000.0
2432,20250630,1,2,31,57389000000.0
2433,20250331,1,2,31,53873000000.0
2434,20241231,1,2,31,55856000000.0
2435,20240930,1,2,31,51794000000.0
2436,20240630,1,2,31,49235000000.0
2437,20240331,1,2,31,46827000000.0
2438,20231231,1,2,31,48735000000.0
2439,20230930,1,2,31,43464000000.0
2440,20230630,1,2,31,42688000000.0
2441,20230331,1,2,31,39175000000.0
2442,20221231,1,2,31,40706000000.0
2443,20220930,1,2,31,37934000000.0
2444,20220630,1,2,31,39581000000.0
2445,20220331,1,2,31,38412000000.0
2446,20211231,1,2,31,42337000000.0
2447,20210930,1,2,31,37497000000.0
2448,20210630,1,2,31,35653000000.0
2449,20210331,1,2,31,31211000000.0
2450,20201231,1,2,31,30818000000.0
2451,20200930,1,2,31,25056000000.0
2452,20200630,1,2,31,19744000000.0
2453,20200331,1,2,31,22177000000.0
2454,20191231,1,2,31,25055000000.0
2455,20190930,1,2,31,22931000000.0
2456,20190630,1,2,31,21648000000.0
2457,20190331,1,2,31,20327000000.0
2458,20181231,1,2,31,21358000000.0
2459,20180930,1,2,31,19459000000.0
2460,20180630,1,2,31,18774000000.0
2461,20180331,1,2,31,17679000000.0
2462,20171231,1,2,31,18056000000.0
2463,20170930,1,2,31,16624000000.0
2464,20170630,1,2,31,15637000000.0
2465,20170331,1,2,31,14955000000.0
2466,20161231,1,2,31,15403000000.0
2467,20160930,1,2,31,13752000000.0
2468,20160630,1,2,31,13370000000.0
2469,20160331,1,2,31,12609000000.0
2470,20151231,1,2,31,13141000000.0
2471,20150930,1,2,31,11638000000.0
2472,20150630,1,2,31,11144000000.0
2473,20150331,1,2,31,10902000000.0
2474,20141231,1,2,31,11182000000.0
2475,20140930,1,2,31,9828000000.0
2476,20140630,1,2,31,9841000000.0
2477,20140331,1,2,31,9459000000.0
2478,20131231,1,2,31,9420000000.0
2479,20130930,1,2,31,8345000000.0
2480,20130630,1,2,31,7912000000.0
2481,20130331,1,2,31,7815000000.0
2482,20121231,1,2,31,7937000000.0
2483,20120930,1,2,31,7349000000.0
2484,20120630,1,2,31,7130000000.0
2485,20120331,1,2,31,6856000000.0
2486,20111231,1,2,31,6880000000.0
2487,20110930,1,2,31,6342000000.0
2488,20110630,1,2,31,5854000000.0
2489,20110331,1,2,31,5639000000.0
2490,20101231,1,2,31,5494000000.0
2491,20100930,1,2,31,4734000000.0
2492,20100630,1,2,31,4353000000.0
2493,20100331,1,2,31,4323000000.0
2494,20091231,1,2,31,4265463000.0
2495,20090930,1,2,31,3719000000.0
2496,20090630,1,2,31,3415000000.0
2497,20090331,1,2,31,3407000000.0
2498,20081231,1,2,31,3510945000.0
2499,20080930,1,2,31,3368010000.0
2500,20080630,1,2,31,3219625000.0
2501,20080331,1,2,31,3075464000.0
2502,20071231,1,2,31,2870862000.0
2503,20070930,1,2,31,2568821000.0
2504,20070630,1,2,31,2311745000.0
2505,20070331,1,2,31,2193574000.0
2506,20061231,1,2,31,1922350000.0
2507,20060930,1,2,31,1640972000.0
2508,20060630,1,2,31,1466968000.0
2509,20060331,1,2,31,1349681000.0
2510,20051231,1,2,31,1143711000.0
2511,20050930,1,2,31,923302000.0
2512,20250930,1,2,32,102346000000.0
2513,20250630,1,2,32,96428000000.0
2514,20250331,1,2,32,90234000000.0
2515,20241231,1,2,32,96469000000.0
2516,20240930,1,2,32,88268000000.0
2517,20240630,1,2,32,84742000000.0
2518,20240331,1,2,32,80539000000.0
2519,20231231,1,2,32,86310000000.0
2520,20230930,1,2,32,76693000000.0
2521,20230630,1,2,32,74604000000.0
2522,20230331,1,2,32,69787000000.0
2523,20221231,1,2,32,76048000000.0
2524,20220930,1,2,32,69092000000.0
2525,20220630,1,2,32,69685000000.0
2526,20220331,1,2,32,68011000000.0
2527,20211231,1,2,32,75325000000.0
2528,20210930,1,2,32,65118000000.0
2529,20210630,1,2,32,61880000000.0
2530,20210331,1,2,32,55314000000.0
2531,20201231,1,2,32,56898000000.0
2532,20200930,1,2,32,46173000000.0
2533,20200630,1,2,32,38297000000.0
2534,20200331,1,2,32,41159000000.0
2535,20191231,1,2,32,46075000000.0
2536,20190930,1,2,32,40499000000.0
2537,20190630,1,2,32,38944000000.0
2538,20190331,1,2,32,36339000000.0
2539,20181231,1,2,32,39276000000.0
2540,20180930,1,2,32,33740000000.0
2541,20180630,1,2,32,32657000000.0
2542,20180331,1,2,32,31146000000.0
2543,20171231,1,2,32,32323000000.0
2544,20170930,1,2,32,27772000000.0
2545,20170630,1,2,32,26010000000.0
2546,20170331,1,2,32,24750000000.0
2547,20161231,1,2,32,26064000000.0
2548,20160930,1,2,32,22451000000.0
2549,20160630,1,2,32,21500000000.0
2550,20160331,1,2,32,20257000000.0
2551,20151231,1,2,32,21329000000.0
2552,20150930,1,2,32,18675000000.0
2553,20150630,1,2,32,17727000000.0
2554,20150331,1,2,32,17258000000.0
2555,20141231,1,2,32,18103000000.0
2556,20140930,1,2,32,16523000000.0
2557,20140630,1,2,32,15955000000.0
2558,20140331,1,2,32,15420000000.0
2559,20131231,1,2,32,16858000000.0
2560,20130930,1,2,32,13754000000.0
2561,20130630,1,2,32,13107000000.0
2562,20130331,1,2,32,12951000000.0
2563,20121231,1,2,32,13215000000.0
2564,20120930,1,2,32,13304000000.0
2565,20120630,1,2,32,11807000000.0
2566,20120331,1,2,32,10645000000.0
2567,20111231,1,2,32,10583000000.0
2568,20110930,1,2,32,9720000000.0
2569,20110630,1,2,32,9026000000.0
2570,20110331,1,2,32,8575000000.0
2571,20101231,1,2,32,8440000000.0
2572,20100930,1,2,32,7286000000.0
2573,20100630,1,2,32,6820000000.0
2574,20100331,1,2,32,6775000000.0
2575,20091231,1,2,32,6673863000.0
2576,20090930,1,2,32,5945000000.0
2577,20090630,1,2,32,5523000000.0
2578,20090331,1,2,32,5509000000.0
2579,20081231,1,2,32,5700950000.0
2580,20080930,1,2,32,5541400000.0
2581,20080630,1,2,32,5367200000.0
2582,20080331,1,2,32,5186000000.0
2583,20071231,1,2,32,4826686000.0
2584,20070930,1,2,32,4231400000.0
2585,20070630,1,2,32,3872000000.0
2586,20070331,1,2,32,3664000000.0
2587,20061231,1,2,32,3205498000.0
2588,20060930,1,2,32,2689700000.0
2589,20060630,1,2,32,2456000000.0
2590,20060331,1,2,32,2253800000.0
2591,20051231,1,2,32,1919092000.0
2592,20050930,1,2,32,1578456000.0
2593,20250930,1,2,33,41369000000.0
2594,20250630,1,2,33,39039000000.0
2595,20250331,1,2,33,36361000000.0
2596,20241231,1,2,33,40613000000.0
2597,20240930,1,2,33,36474000000.0
2598,20240630,1,2,33,35507000000.0
2599,20240331,1,2,33,33712000000.0
2600,20231231,1,2,33,37575000000.0
2601,20230930,1,2,33,33229000000.0
2602,20230630,1,2,33,31916000000.0
2603,20230331,1,2,33,30612000000.0
2604,20221231,1,2,33,35342000000.0
2605,20220930,1,2,33,31158000000.0
2606,20220630,1,2,33,30104000000.0
2607,20220331,1,2,33,29599000000.0
2608,20211231,1,2,33,32988000000.0
2609,20210930,1,2,33,27621000000.0
2610,20210630,1,2,33,26227000000.0
2611,20210331,1,2,33,24103000000.0
2612,20201231,1,2,33,26080000000.0
2613,20200930,1,2,33,21117000000.0
2614,20200630,1,2,33,18553000000.0
2615,20200331,1,2,33,18982000000.0
2616,20191231,1,2,33,21020000000.0
2617,20190930,1,2,33,17568000000.0
2618,20190630,1,2,33,17296000000.0
2619,20190331,1,2,33,16012000000.0
2620,20181231,1,2,33,17918000000.0
2621,20180930,1,2,33,14281000000.0
2622,20180630,1,2,33,13883000000.0
2623,20180331,1,2,33,13467000000.0
2624,20171231,1,2,33,14267000000.0
2625,20170930,1,2,33,11148000000.0
2626,20170630,1,2,33,10373000000.0
2627,20170331,1,2,33,9795000000.0
2628,20161231,1,2,33,10661000000.0
2629,20160930,1,2,33,8699000000.0
2630,20160630,1,2,33,8130000000.0
2631,20160331,1,2,33,7648000000.0
2632,20151231,1,2,33,8188000000.0
2633,20150930,1,2,33,7037000000.0
2634,20150630,1,2,33,6583000000.0
2635,20150331,1,2,33,6356000000.0
2636,20141231,1,2,33,6921000000.0
2637,20140930,1,2,33,6695000000.0
2638,20140630,1,2,33,6114000000.0
2639,20140331,1,2,33,5961000000.0
2640,20131231,1,2,33,7438000000.0
2641,20130930,1,2,33,5409000000.0
2642,20130630,1,2,33,5195000000.0
2643,20130331,1,2,33,5136000000.0
2644,20121231,1,2,33,5278000000.0
2645,20120930,1,2,33,5955000000.0
2646,20120630,1,2,33,4677000000.0
2647,20120331,1,2,33,3789000000.0
2648,20111231,1,2,33,3703000000.0
2649,20110930,1,2,33,3378000000.0
2650,20110630,1,2,33,3172000000.0
2651,20110331,1,2,33,2936000000.0
2652,20101231,1,2,33,2946000000.0
2653,20100930,1,2,33,2552000000.0
2654,20100630,1,2,33,2467000000.0
2655,20100331,1,2,33,2452000000.0
2656,20091231,1,2,33,2408400000.0
2657,20090930,1,2,33,2226000000.0
2658,20090630,1,2,33,2108000000.0
2659,20090331,1,2,33,2102000000.0
2660,20081231,1,2,33,2190005000.0
2661,20080930,1,2,33,2173390000.0
2662,20080630,1,2,33,2147575000.0
2663,20080331,1,2,33,2110536000.0
2664,20071231,1,2,33,1955824000.0
2665,20070930,1,2,33,1662579000.0
2666,20070630,1,2,33,1560255000.0
2667,20070331,1,2,33,1470426000.0
2668,20061231,1,2,33,1283148000.0
2669,20060930,1,2,33,1048728000.0
2670,20060630,1,2,33,989032000.0
2671,20060331,1,2,33,904119000.0
2672,20051231,1,2,33,775381000.0
2673,20050930,1,2,33,655154000.0
2674,20250930,1,2,34,41369000000.0
2675,20250630,1,2,34,39039000000.0
2676,20250331,1,2,34,36361000000.0
2677,20241231,1,2,34,40613000000.0
2678,20240930,1,2,34,36474000000.0
2679,20240630,1,2,34,35507000000.0
2680,20240331,1,2,34,33712000000.0
2681,20231231,1,2,34,37575000000.0
2682,20230930,1,2,34,33229000000.0
2683,20230630,1,2,34,31916000000.0
2684,20230331,1,2,34,30612000000.0
2685,20221231,1,2,34,35342000000.0
2686,20220930,1,2,34,31158000000.0
2687,20220630,1,2,34,30104000000.0
2688,20220331,1,2,34,29599000000.0
2689,20211231,1,2,34,32988000000.0
2690,20210930,1,2,34,27621000000.0
2691,20210630,1,2,34,26227000000.0
2692,20210331,1,2,34,24103000000.0
2693,20201231,1,2,34,26080000000.0
2694,20200930,1,2,34,21117000000.0
2695,20200630,1,2,34,18553000000.0
2696,20200331,1,2,34,18982000000.0
2697,20191231,1,2,34,21020000000.0
2698,20190930,1,2,34,17568000000.0
2699,20190630,1,2,34,17296000000.0
2700,20190331,1,2,34,16012000000.0
2701,20181231,1,2,34,17918000000.0
2702,20180930,1,2,34,14281000000.0
2703,20180630,1,2,34,13883000000.0
2704,20180331,1,2,34,13467000000.0
2705,20171231,1,2,34,14267000000.0
2706,20170930,1,2,34,11148000000.0
2707,20170630,1,2,34,10373000000.0
2708,20170331,1,2,34,9795000000.0
2709,20161231,1,2,34,10661000000.0
2710,20160930,1,2,34,8699000000.0
2711,20160630,1,2,34,8130000000.0
2712,20160331,1,2,34,7648000000.0
2713,20151231,1,2,34,8188000000.0
2714,20150930,1,2,34,7037000000.0
2715,20150630,1,2,34,6583000000.0
2716,20150331,1,2,34,6356000000.0
2717,20141231,1,2,34,6921000000.0
2718,20140930,1,2,34,6695000000.0
2719,20140630,1,2,34,6114000000.0
2720,20140331,1,2,34,5961000000.0
2721,20131231,1,2,34,7438000000.0
2722,20130930,1,2,34,5409000000.0
2723,20130630,1,2,34,5195000000.0
2724,20130331,1,2,34,5136000000.0
2725,20121231,1,2,34,5278000000.0
2726,20120930,1,2,34,5955000000.0
2727,20120630,1,2,34,4677000000.0
2728,20120331,1,2,34,3789000000.0
2729,20111231,1,2,34,3703000000.0
2730,20110930,1,2,34,3378000000.0
2731,20110630,1,2,34,3172000000.0
2732,20110331,1,2,34,2936000000.0
2733,20101231,1,2,34,2946000000.0
2734,20100930,1,2,34,2552000000.0
2735,20100630,1,2,34,2467000000.0
2736,20100331,1,2,34,2452000000.0
2737,20091231,1,2,34,2408400000.0
2738,20090930,1,2,34,2226000000.0
2739,20090630,1,2,34,2108000000.0
2740,20090331,1,2,34,2102000000.0
2741,20081231,1,2,34,2190005000.0
2742,20080930,1,2,34,2173390000.0
2743,20080630,1,2,34,2147575000.0
2744,20080331,1,2,34,2110536000.0
2745,20071231,1,2,34,1955824000.0
2746,20070930,1,2,34,1662579000.0
2747,20070630,1,2,34,1560255000.0
2748,20070331,1,2,34,1470426000.0
2749,20061231,1,2,34,1283148000.0
2750,20060930,1,2,34,1048728000.0
2751,20060630,1,2,34,989032000.0
2752,20060331,1,2,34,904119000.0
2753,20051231,1,2,34,775381000.0
2754,20050930,1,2,34,655154000.0
2755,20250930,1,2,35,31228000000.0
2756,20250630,1,2,35,31271000000.0
2757,20250331,1,2,35,30606000000.0
2758,20241231,1,2,35,30972000000.0
2759,20240930,1,2,35,28521000000.0
2760,20240630,1,2,35,27425000000.0
2761,20240331,1,2,35,25472000000.0
2762,20231231,1,2,35,23697000000.0
2763,20230930,1,2,35,21343000000.0
2764,20230630,1,2,35,21838000000.0
2765,20230331,1,2,35,17415000000.0
2766,20221231,1,2,35,18160000000.0
2767,20220930,1,2,35,17135000000.0
2768,20220630,1,2,35,19453000000.0
2769,20220331,1,2,35,20094000000.0
2770,20211231,1,2,35,21885000000.0
2771,20210930,1,2,35,21031000000.0
2772,20210630,1,2,35,19361000000.0
2773,20210331,1,2,35,16437000000.0
2774,20201231,1,2,35,15651000000.0
2775,20200930,1,2,35,11213000000.0
2776,20200630,1,2,35,6383000000.0
2777,20200331,1,2,35,7977000000.0
2778,20191231,1,2,35,9266000000.0
2779,20190930,1,2,35,9177000000.0
2780,20190630,1,2,35,9180000000.0
2781,20190331,1,2,35,6608000000.0
2782,20181231,1,2,35,8203000000.0
2783,20180930,1,2,35,8625000000.0
2784,20180630,1,2,35,3045000000.0
2785,20180331,1,2,35,7633000000.0
2786,20171231,1,2,35,7664000000.0
2787,20170930,1,2,35,7782000000.0
2788,20170630,1,2,35,4132000000.0
2789,20170331,1,2,35,6568000000.0
2790,20161231,1,2,35,6639000000.0
2791,20160930,1,2,35,5767000000.0
2792,20160630,1,2,35,5968000000.0
2793,20160331,1,2,35,5342000000.0
2794,20151231,1,2,35,5380000000.0
2795,20150930,1,2,35,4708000000.0
2796,20150630,1,2,35,4825000000.0
2797,20150331,1,2,35,4447000000.0
2798,20141231,1,2,35,4399000000.0
2799,20140930,1,2,35,3724000000.0
2800,20140630,1,2,35,4258000000.0
2801,20140331,1,2,35,4115000000.0
2802,20131231,1,2,35,3922000000.0
2803,20130930,1,2,35,3761000000.0
2804,20130630,1,2,35,3465000000.0
2805,20130331,1,2,35,3748000000.0
2806,20121231,1,2,35,3432000000.0
2807,20120930,1,2,35,2740000000.0
2808,20120630,1,2,35,3237000000.0
2809,20120331,1,2,35,3389000000.0
2810,20111231,1,2,35,3507000000.0
2811,20110930,1,2,35,3058000000.0
2812,20110630,1,2,35,2881000000.0
2813,20110331,1,2,35,2296000000.0
2814,20101231,1,2,35,2982000000.0
2815,20100930,1,2,35,2547000000.0
2816,20100630,1,2,35,2365000000.0
2817,20100331,1,2,35,2488000000.0
2818,20091231,1,2,35,2480983000.0
2819,20090930,1,2,35,2074000000.0
2820,20090630,1,2,35,1874000000.0
2821,20090331,1,2,35,1884000000.0
2822,20081231,1,2,35,1860205000.0
2823,20080930,1,2,35,1647565000.0
2824,20080630,1,2,35,1577965000.0
2825,20080331,1,2,35,1546235000.0
2826,20071231,1,2,35,1440734000.0
2827,20070930,1,2,35,1317842000.0
2828,20070630,1,2,35,1104615000.0
2829,20070331,1,2,35,1221209000.0
2830,20061231,1,2,35,1060594000.0
2831,20060930,1,2,35,931331000.0
2832,20060630,1,2,35,815372000.0
2833,20060331,1,2,35,742699000.0
2834,20051231,1,2,35,569639000.0
2835,20050930,1,2,35,529171000.0
2836,20250930,1,2,36,7393000000.0
2837,20250630,1,2,36,5209000000.0
2838,20250331,1,2,36,3539000000.0
2839,20241231,1,2,36,4405000000.0
2840,20240930,1,2,36,3599000000.0
2841,20240630,1,2,36,3158000000.0
2842,20240331,1,2,36,3026000000.0
2843,20231231,1,2,36,5206000000.0
2844,20230930,1,2,36,3979000000.0
2845,20230630,1,2,36,3481000000.0
2846,20230331,1,2,36,3759000000.0
2847,20221231,1,2,36,5096000000.0
2848,20220930,1,2,36,3597000000.0
2849,20220630,1,2,36,3657000000.0
2850,20220331,1,2,36,3374000000.0
2851,20211231,1,2,36,4140000000.0
2852,20210930,1,2,36,3256000000.0
2853,20210630,1,2,36,3341000000.0
2854,20210331,1,2,36,2773000000.0
2855,20201231,1,2,36,2831000000.0
2856,20200930,1,2,36,2756000000.0
2857,20200630,1,2,36,2585000000.0
2858,20200331,1,2,36,2880000000.0
2859,20191231,1,2,36,2829000000.0
